IDAtracacao;TEsperaAtracacao;TEsperaInicioOp;TOperacao;TEsperaDesatracacao;TAtracado;TEstadia
1521980;6,8166666667094;0,86666666652309;26,533333333384;0,60000000003492;27,999999999942;34,816666666651
1561711;1,6500000001397;0,93333333323244;23,166666666744;3,9999999999418;28,099999999919;29,750000000058
1561714;1,4166666665697;0,96666666667443;22,366666666756;0,91666666668607;24,250000000116;25,666666666686
1598299;18,399999999907;0,35000000009313;41,333333333256;0,81666666670935;42,500000000058;60,899999999965
1561721;1,7500000001164;0,65000000002328;18,099999999977;1,2499999998836;19,999999999884;21,75
1597618;16,800000000105;0,34999999991851;34,183333333349;0,96666666667443;35,499999999942;52,300000000047
1596945;5,8333333334886;0,54999999987194;19,466666666733;1,6166666666977;21,633333333302;27,466666666791
1599222;8,7166666666162;0,19999999995343;29,216666666733;1,6833333334071;31,100000000093;39,816666666709
1634307;1,3999999998487;10,483333333454;32,749999999884;1,0666666668258;44,300000000163;45,700000000012
1590644;4,1666666666279;0,45000000006985;23,333333333256;0,85000000015134;24,633333333477;28,800000000105
1590642;12,166666666686;0,3666666666395;18,266666666663;0,70000000001164;19,333333333314;31,5
1607331;1,3333333333139;1,1166666666395;18,466666666616;2,1166666667559;21,700000000012;23,033333333326
1634309;15,500000000058;0,48333333333721;16,86666666664;1,0500000001048;18,400000000081;33,90000000014
1634311;1,8666666668141;0,79999999998836;23,066666666593;1,4333333332906;25,299999999872;27,166666666686
1603844;1,0499999999302;2,0333333333256;27,166666666686;1,0999999999185;30,29999999993;31,34999999986
1637525;41,166666666744;0,88333333324408;20,449999999953;1,550000000163;22,88333333336;64,050000000105
1618883;17,466666666674;0,30000000010477;31,483333333279;1,6166666666977;33,400000000081;50,866666666756
1637524;31,283333333326;0,41666666662786;28,383333333302;0,79999999998836;29,599999999919;60,883333333244
1637522;61,599999999977;0,46666666661622;15,916666666686;1,9166666666279;18,29999999993;79,899999999907
1612321;11,16666666657;0,65000000002328;23,383333333419;1,2166666666162;25,250000000058;36,416666666628
1566179;9;0,9000000001397;21,999999999942;1,3000000000466;24,200000000128;33,200000000128
1612343;19,333333333314;0,99999999994179;14,133333333477;0,86666666652309;15,999999999942;35,333333333256
1603905;18,833333333256;0,56666666676756;17,599999999919;0,99999999994179;19,166666666628;37,999999999884
1566178;2,4166666666861;3,3833333331859;24,783333333442;0,63333333330229;28,79999999993;31,216666666616
1547594;27,66666666657;2,7500000000582;18,683333333291;1,1666666666279;22,599999999977;50,266666666546
1621857;6,1666666666861;0,83333333325572;19,58333333343;0,78333333326736;21,199999999953;27,36666666664
1562917;5,199999999837;0,63333333347691;14,083333333314;0,96666666667443;15,683333333465;20,883333333302
1586358;7,7499999999418;1,1333333333605;24,949999999953;1,1833333333489;27,266666666663;35,016666666605
1572343;12;0,55000000004657;30,533333333326;1,5833333332557;32,666666666628;44,666666666628
1562889;16,016666666663;1,0833333331975;19,5;1,0000000001164;21,583333333314;37,599999999977
1621927;13,333333333314;0,66666666674428;15,883333333244;1,8666666666395;18,416666666628;31,749999999942
1592665;27,500000000058;0,65000000002328;13,350000000035;1,6666666666861;15,666666666744;43,166666666802
1596685;19,733333333395;0,50000000005821;Valor Discrepante;0,88333333324408;Valor Discrepante;68,133333333302
1592666;3,8333333332557;0,41666666680248;15,916666666511;1,3666666667559;17,70000000007;21,533333333326
1586987;33;0,79999999998836;29,083333333314;1,0166666666628;30,899999999965;63,899999999965
1559165;13,183333333349;0,5166666667792;17,116666666581;3,2166666666744;20,850000000035;34,033333333384
1611815;12,350000000093;0,26666666666279;26,349999999977;0,98333333339542;27,600000000035;39,950000000128
1590844;18,400000000081;0,93333333323244;20,33333333343;2,5333333332092;23,799999999872;42,199999999953
1612617;6,5000000000582;0,58333333331393;22,383333333302;0,70000000001164;23,666666666628;30,166666666686
1577484;1,2499999998836;1,4500000000116;17,266666666721;0,6166666665813;19,333333333314;20,583333333198
1571945;5,3333333332557;0,73333333345363;20,599999999919;6,4666666666162;27,799999999988;33,133333333244
1534413;42,200000000128;1,5999999999767;1,1666666666279;1,2333333333372;3,9999999999418;46,20000000007
1547272;27,38333333336;0,58333333331393;23,766666666605;0,75;25,099999999919;52,483333333279
1612761;11,049999999872;1,3666666667559;16,666666666686;1,466666666558;19,5;30,549999999872
1638283;1,2500000000582;0,63333333330229;21,866666666698;9,4999999998836;31,999999999884;33,249999999942
1593021;1,0833333331975;1,9666666667908;17,599999999919;2,9333333332906;22,5;23,583333333198
1571679;3,7166666667326;1,7333333332208;17,366666666698;1,0333333333838;20,133333333302;23,850000000035
1522785;17,500000000116;1,0666666666511;18,099999999977;1,9333333333489;21,099999999977;38,600000000093
1534668;13,833333333372;0,41666666662786;27,583333333314;0,99999999994179;28,999999999884;42,833333333256
1618509;0,91666666668607;0,60000000003492;20,900000000023;1,1666666666279;22,666666666686;23,583333333372
1632137;2,0666666667676;0,56666666659294;21,300000000105;1,3333333333139;23,200000000012;25,266666666779
1616425;19,11666666664;0,29999999993015;26,550000000105;2,5333333332092;29,383333333244;48,499999999884
1613972;2,1666666665697;1,5;18,116666666698;0,91666666668607;20,533333333384;22,699999999953
1562876;1,5999999999767;1,3333333333139;22,666666666686;0,89999999996508;24,899999999965;26,499999999942
1528058;1,0833333333721;1,6666666666861;20,25;0,73333333327901;22,649999999965;23,733333333337
